study,influence,group_id,theta,pre_influence,post_influence,subject_id,task_id,original_condition,group_task
becker2017,1,7_becker2017,546,250.0,400.0,10900_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,236.0,270.0,10876_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,226.0,250.0,12111_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,160.0,250.0,12109_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,110.0,125.0,10999_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,150.0,180.0,12110_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,100.0,160.0,10914_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,400.0,300.0,12106_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,217.0,214.0,10892_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,200.0,250.0,10983_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,444.0,220.0,10863_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,321.0,321.0,11020_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,330.0,350.0,10868_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,495.0,344.0,10871_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,300.0,335.0,12112_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,,300.0,10907_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,150.0,220.0,10866_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,123.0,189.0,10967_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,130.0,300.0,12107_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,150.0,125.0,10905_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,500.0,400.0,12116_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,210.0,,11000_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,230.0,250.0,10981_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,200.0,195.0,10980_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,450.0,,10968_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,216.0,216.0,10862_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,300.0,300.0,10853_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,520.0,435.0,10977_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,300.0,400.0,10991_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,150.0,200.0,10859_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,226.0,226.0,12117_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,750.0,550.0,10883_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,150.0,340.0,11011_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,107.0,220.0,12115_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,7_becker2017,546,250.0,250.0,10873_7,df_becker2017_546,Decentralized,7_becker2017_df_becker2017_546
becker2017,1,8_becker2017,729,230.0,240.0,11043_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,900.0,348.0,11025_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,105.0,200.0,11009_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,700.0,330.0,11016_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,250.0,280.0,11023_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,350.0,190.0,11012_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,675.0,675.0,11034_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,750.0,540.0,11026_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,300.0,350.0,11021_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,200.0,225.0,11015_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,1000.0,360.0,11030_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,760.0,1120.0,11031_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,,,11038_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,660.0,550.0,11050_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,525.0,380.0,11008_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,600.0,320.0,11042_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,,400.0,10819_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,356.0,356.0,10805_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,800.0,650.0,11029_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,420.0,380.0,11037_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,625.0,405.0,11028_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,650.0,450.0,11049_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,320.0,320.0,11040_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,450.0,450.0,10807_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,755.0,450.0,11035_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,560.0,440.0,11032_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,417.0,417.0,11027_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,1500.0,300.0,11051_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,650.0,320.0,11017_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,425.0,375.0,11036_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,420.0,340.0,11046_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,30.0,200.0,11047_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,230.0,450.0,11048_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,300.0,,11033_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,550.0,550.0,11039_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,729,600.0,320.0,10808_8,df_becker2017_729,Centralized,8_becker2017_df_becker2017_729
becker2017,1,8_becker2017,4000,900.0,,11047_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,560.0,660.0,11040_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,1750.0,1590.0,11021_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,950.0,850.0,11046_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,2100.0,1400.0,11048_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,575.0,575.0,11026_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,1450.0,1000.0,11027_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,,900.0,11015_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,730.0,725.0,10807_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,650.0,650.0,11017_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,1500.0,1500.0,11050_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,2500.0,2200.0,11012_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,900.0,800.0,11016_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,1250.0,950.0,11025_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,1000.0,850.0,11029_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,1400.0,1400.0,11049_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,550.0,750.0,11032_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,2500.0,1900.0,11039_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,800.0,710.0,11028_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,500.0,555.0,11009_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,2550.0,1700.0,11035_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,1200.0,1100.0,11023_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,1550.0,1150.0,10805_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,800.0,750.0,10819_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,,,10808_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,1000.0,1000.0,11034_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,1250.0,1250.0,11036_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,800.0,700.0,11042_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,1500.0,1525.0,11031_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,600.0,700.0,11030_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,2500.0,1800.0,11051_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,2000.0,,11033_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,,,11038_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,730.0,800.0,11008_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,650.0,764.0,11037_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,4000,445.0,575.0,11043_8,df_becker2017_4000,Centralized,8_becker2017_df_becker2017_4000
becker2017,1,8_becker2017,259,,,11021_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,125.0,130.0,11042_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,56.0,82.0,11043_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,,128.0,11033_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,60.0,100.0,11015_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,70.0,80.0,11050_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,170.0,188.0,10807_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,,,10829_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,175.0,175.0,11017_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,350.0,240.0,11025_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,200.0,208.0,11035_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,,,10819_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,150.0,165.0,11036_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,,,11022_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,140.0,145.0,11034_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,,76.0,11047_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,350.0,250.0,11039_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,75.0,92.0,11051_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,234.0,153.0,11031_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,100.0,75.0,11030_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,100.0,100.0,11027_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,144.0,148.0,11028_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,150.0,150.0,11016_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,250.0,235.0,11023_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,250.0,160.0,11012_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,76.0,100.0,11048_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,65.0,69.0,11026_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,200.0,150.0,11009_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,,,11014_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,275.0,155.0,11046_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,88.0,160.0,11040_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,120.0,,11038_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,165.0,165.0,11049_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,63.0,175.0,11032_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,60.0,160.0,10808_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,295.0,285.0,11029_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,150.0,125.0,11008_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,168.0,182.0,10805_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,200.0,166.0,11037_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,259,,,11041_8,df_becker2017_259,Centralized,8_becker2017_df_becker2017_259
becker2017,1,8_becker2017,546,450.0,350.0,11029_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,450.0,450.0,11039_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,163.0,163.0,11050_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,275.0,234.0,11031_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,185.0,185.0,11042_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,125.0,130.0,10819_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,450.0,300.0,11046_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,175.0,150.0,11036_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,50.0,70.0,11043_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,375.0,325.0,11023_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,300.0,333.0,11048_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,,,11038_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,300.0,285.0,11012_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,215.0,225.0,11028_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,,250.0,11047_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,275.0,275.0,11026_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,350.0,350.0,10807_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,210.0,210.0,11034_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,200.0,180.0,11027_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,280.0,300.0,11016_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,276.0,386.0,11025_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,,200.0,10808_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,500.0,350.0,11037_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,300.0,225.0,11017_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,350.0,330.0,11009_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
becker2017,1,8_becker2017,546,125.0,135.0,11051_8,df_becker2017_546,Centralized,8_becker2017_df_becker2017_546
